73
8.92857142857143E-4,	0.03571428571428572,	0.7142857142857143,	0.05
0.004464285714285711,	0.07142857142857136,	0.7142857142857124,	0.05
0.012499999999999975,	0.16071428571428528,	1.7857142857142794,	0.05
0.02678571428571423,	0.2857142857142851,	2.4999999999999956,	0.05
0.04910714285714296,	0.44642857142857456,	3.2142857142857895,	0.05
0.08125000000000143,	0.6428571428571692,	3.9285714285718885,	0.05
0.12500000000000322,	0.8750000000000354,	4.642857142857328,	0.05
0.18125000000000546,	1.1250000000000449,	5.000000000000197,	0.05
0.25000000000000827,	1.3750000000000562,	5.000000000000218,	0.05
0.3312500000000116,	1.6250000000000664,	5.000000000000182,	0.05
0.42499999999999066,	1.8749999999995814,	4.999999999990323,	0.05
0.531249999999958,	2.1249999999993485,	4.9999999999953415,	0.05
0.6499999999999218,	2.3749999999992744,	4.999999999998517,	0.05
0.7812499999999328,	2.6250000000002216,	5.000000000018945,	0.05
0.9249999999999886,	2.8750000000011156,	5.000000000017879,	0.05
1.0812500000000491,	3.12500000000121,	5.000000000001981,	0.05
1.2500000000001144,	3.3750000000013047,	5.000000000001803,	0.05
1.4312500000001616,	3.625000000000944,	4.999999999992788,	0.05
1.6249999999999682,	3.8749999999961338,	4.9999999999037925,	0.05
1.8312499999997616,	4.124999999995866,	4.999999999994653,	0.05
2.0491071428566867,	4.357142857138507,	4.642857142852641,	0.05
2.2767857142850305,	4.553571428566876,	3.928571428567551,	0.05
2.512499999999081,	4.714285714281008,	3.2142857142826387,	0.05
2.7544642857131243,	4.839285714280868,	2.4999999999971934,	0.05
3.0008928571414493,	4.928571428566499,	1.7857142857126362,	0.05
3.249999999998343,	4.982142857137877,	1.0714285714275462,	0.05
3.499999999998093,	4.9999999999949996,	0.3571428571424562,	0.05
3.7499999999978435,	4.999999999995008,	1.7763568394002505E-13,	0.05
3.9999999999975926,	4.999999999994982,	-5.329070518200751E-13,	0.05
4.249999999997343,	4.9999999999949996,	3.552713678800501E-13,	0.05
4.499999999997092,	4.999999999994991,	-1.7763568394002505E-13,	0.05
4.7499999999968425,	4.999999999995008,	3.552713678800501E-13,	0.05
4.999999999996592,	4.999999999994991,	-3.552713678800501E-13,	0.05
5.2499999999963425,	4.999999999995008,	3.552713678800501E-13,	0.05
5.499999999996093,	4.999999999995008,	0.0,	0.05
5.749999999996348,	5.000000000005098,	2.0179413695586845E-10,	0.05
5.999999999997484,	5.00000000002272,	3.524291969370097E-10,	0.05
6.249999999998623,	5.000000000022791,	1.4210854715202004E-12,	0.05
6.499999999999761,	5.000000000022755,	-7.105427357601002E-13,	0.05
6.750000000000897,	5.00000000002272,	-7.105427357601002E-13,	0.05
7.000000000002037,	5.000000000022791,	1.4210854715202004E-12,	0.05
7.250000000003173,	5.00000000002272,	-1.4210854715202004E-12,	0.05
7.500000000004312,	5.000000000022791,	1.4210854715202004E-12,	0.05
7.750000000005448,	5.00000000002272,	-1.4210854715202004E-12,	0.05
8.000000000006587,	5.000000000022791,	1.4210854715202004E-12,	0.05
8.249351594710024,	4.9870318940687675,	-0.259362119080464,	0.05
8.496513521675203,	4.943238539303572,	-0.8758670953039172,	0.05
8.7397000666164,	4.8637308988239525,	-1.5901528095923823,	0.05
8.977125515247888,	4.74850897262975,	-2.304438523884045,	0.05
9.207004153283954,	4.59757276072132,	-3.018724238168602,	0.05
9.427550266438868,	4.410922263098271,	-3.733009952460975,	0.05
9.636978140426908,	4.188557479760817,	-4.447295666749085,	0.05
9.834150466260054,	3.9434465166629096,	-4.902219261958152,	0.05
10.018822792093143,	3.693446516661787,	-5.000000000022453,	0.05
10.190995117926175,	3.4434465166606287,	-5.000000000023164,	0.05
10.35066744375915,	3.193446516659506,	-5.000000000022453,	0.05
10.497839769592069,	2.9434465166583834,	-5.000000000022453,	0.05
10.63251209542493,	2.6934465166572252,	-5.000000000023164,	0.05
10.754684421257737,	2.443446516656138,	-5.000000000021743,	0.05
10.864356747090486,	2.19344651665498,	-5.000000000023164,	0.05
10.961529072923177,	1.9434465166538217,	-5.000000000023164,	0.05
11.046201398755812,	1.693446516652699,	-5.000000000022453,	0.05
11.11837372458839,	1.443446516651541,	-5.000000000023164,	0.05
11.178046050420908,	1.1934465166503827,	-5.000000000023164,	0.05
11.225218376253375,	0.9434465166493311,	-5.000000000021032,	0.05
11.26053910738348,	0.7064146226020895,	-4.740637880944831,	0.05
11.285549506251789,	0.5002079773661805,	-4.124132904718181,	0.05
11.302035287144022,	0.32971561784467696,	-3.409847190430071,	0.05
11.311782164345905,	0.19493754403764996,	-2.69556147614054,	0.05
11.316575852143158,	0.09587375594506398,	-1.9812757618517196,	0.05
11.318202064821504,	0.032524253566919015,	-1.2669900475628992,	0.05
11.318446516666665,	0.0048890369032150716,	-0.5527043332740789,	0.05
11.318446516666665,	0.0,	-0.09778073806430143,	0.05
