64
9.25925925925926E-4,	0.037037037037037035,	0.7407407407407407,	0.05,	0.0
0.0046296296296296224,	0.07407407407407393,	0.7407407407407379,	0.05,	0.0
0.012962962962962933,	0.1666666666666662,	1.8518518518518456,	0.05,	0.0
0.02777777777777771,	0.2962962962962955,	2.5925925925925855,	0.05,	0.0
0.05092592592592668,	0.46296296296297945,	3.333333333333679,	0.05,	0.0
0.08425925925926137,	0.6666666666666938,	4.074074074074288,	0.05,	0.0
0.12870370370370762,	0.8888888888889251,	4.444444444444626,	0.05,	0.0
0.18425925925926545,	1.1111111111111565,	4.444444444444626,	0.05,	0.0
0.2509259259259329,	1.3333333333333486,	4.4444444444438425,	0.05,	0.0
0.32870370370368684,	1.5555555555550793,	4.444444444434614,	0.05,	0.0
0.41759259259254855,	1.7777777777772341,	4.444444444443096,	0.05,	0.0
0.5175925925925365,	1.9999999999997597,	4.444444444450513,	0.05,	0.0
0.6287037037036909,	2.222222222223087,	4.444444444466544,	0.05,	0.0
0.7509259259259604,	2.4444444444453906,	4.444444444446072,	0.05,	0.0
0.8842592592593453,	2.6666666666676986,	4.444444444446161,	0.05,	0.0
1.0287037037037803,	2.8888888888886965,	4.444444444419959,	0.05,	0.0
1.1842592592591803,	3.1111111111080003,	4.444444444386075,	0.05,	0.0
1.3509259259256803,	3.3333333333299997,	4.444444444439988,	0.05,	0.0
1.5277777777773554,	3.5370370370335014,	4.074074074070033,	0.05,	0.0
1.7129629629623555,	3.703703703700003,	3.3333333333300352,	0.05,	0.0
1.9046296296288303,	3.833333333329496,	2.5925925925898596,	0.05,	0.0
2.1009259259249307,	3.9259259259220025,	1.8518518518501281,	0.05,	0.0
2.2999999999988057,	3.9814814814775,	1.1111111111099525,	0.05,	0.0
2.499999999998606,	3.9999999999960067,	0.3703703703701322,	0.05,	0.0
2.699999999998406,	3.999999999995998,	-1.7763568394002505E-13,	0.05,	0.0
2.8999999999982062,	3.9999999999960067,	1.7763568394002505E-13,	0.05,	0.0
3.099999999998006,	3.999999999995998,	-1.7763568394002505E-13,	0.05,	0.0
3.2999999999978065,	3.9999999999960067,	1.7763568394002505E-13,	0.05,	0.0
3.4999999999976064,	3.999999999995998,	-1.7763568394002505E-13,	0.05,	0.0
3.6999999999974067,	3.9999999999960067,	1.7763568394002505E-13,	0.05,	0.0
3.899999999997207,	3.9999999999960067,	0.0,	0.05,	0.0
4.099999999997975,	4.00000000001536,	3.870681553053146E-10,	0.05,	0.0
4.299999999998885,	4.000000000018211,	5.702105454474804E-11,	0.05,	0.0
4.499999999999796,	4.000000000018211,	0.0,	0.05,	0.0
4.700000000000705,	4.0000000000181934,	-3.552713678800501E-13,	0.05,	0.0
4.900000000001617,	4.000000000018229,	7.105427357601002E-13,	0.05,	0.0
5.1000000000025265,	4.0000000000181934,	-7.105427357601002E-13,	0.05,	0.0
5.300000000003437,	4.000000000018211,	3.552713678800501E-13,	0.05,	0.0
5.5000000000043485,	4.000000000018229,	3.552713678800501E-13,	0.05,	0.0
5.69931093446892,	3.986218689291423,	-0.2756262145361177,	0.05,	0.0
5.8963178119348845,	3.940137549319296,	-0.9216227994425452,	0.05,	0.0
6.089168780550384,	3.8570193723099955,	-1.662363540186007,	0.05,	0.0
6.276011988463554,	3.7368641582633977,	-2.403104280931956,	0.05,	0.0
6.454995583822538,	3.57967190717968,	-3.143845021674352,	0.05,	0.0
6.624267714775475,	3.385442619058736,	-3.8845857624188795,	0.05,	0.0
6.782665595006841,	3.1679576046273183,	-4.349700288628355,	0.05,	0.0
6.929952364127045,	2.9457353824040844,	-4.444444444464679,	0.05,	0.0
7.066128022136089,	2.723513160180886,	-4.444444444463969,	0.05,	0.0
7.19119256903397,	2.5012909379576165,	-4.44444444446539,	0.05,	0.0
7.30514600482069,	2.2790687157344003,	-4.444444444464324,	0.05,	0.0
7.4079883294962485,	2.0568464935111663,	-4.444444444464679,	0.05,	0.0
7.499719543060645,	1.8346242712879324,	-4.444444444464679,	0.05,	0.0
7.58033964551388,	1.6124020490646984,	-4.444444444464679,	0.05,	0.0
7.649848636855954,	1.3901798268414822,	-4.444444444464324,	0.05,	0.0
7.708246517086866,	1.1679576046182305,	-4.444444444465034,	0.05,	0.0
7.755533286206616,	0.9457353823950143,	-4.444444444464324,	0.05,	0.0
7.7917089442152045,	0.7235131601717626,	-4.444444444465034,	0.05,	0.0
7.8174625566489695,	0.515072248675299,	-4.168818229929272,	0.05,	0.0
7.834409114970179,	0.3389311664241923,	-3.522821645022134,	0.05,	0.0
7.844400471030693,	0.19982712121027646,	-2.782080904278317,	0.05,	0.0
7.849288476682374,	0.09776011303362253,	-2.0413401635330786,	0.05,	0.0
7.850924983777079,	0.03273014189410617,	-1.3005994227903273,	0.05,	0.0
7.851161844166666,	0.004737207791727371,	-0.5598586820475759,	0.05,	0.0
7.851161844166666,	0.0,	-0.09474415583454743,	0.05,	0.0
