119
8.928571428571428E-4,	0.03571428571428571,	0.7142857142857142,	0.05,	0.0
0.004218999420576305,	0.06652284555438324,	0.8124004803656404,	0.05,	-0.01313447402462065
0.011702116675840483,	0.14966234510528356,	1.9086382614016457,	0.05,	-0.04272463530808911
0.025003029286180874,	0.2660182522068078,	2.672881471816325,	0.05,	-0.09545823059520078
0.045779510362417314,	0.4155296215247288,	3.438342939960962,	0.05,	-0.1781861365781001
0.07568428006108568,	0.5980953939733673,	4.205823970904328,	0.05,	-0.29802969444267646
0.11636240412273874,	0.8135624812330609,	4.976365481632376,	0.05,	-0.4625200337710058
0.16861892865240072,	1.0451304905932397,	5.368625976410195,	0.05,	-0.6763587587312531
0.2324197902592842,	1.2760172321376695,	5.3822421857452785,	0.05,	-0.9413692650466383
0.3077220723979365,	1.5060456427730462,	5.399396847276039,	0.05,	-1.259848824300077
0.39447318375384965,	1.735022227118263,	5.42041852635859,	0.05,	-1.6346125739142896
0.4926098366279895,	1.9627330574827977,	5.445713404848185,	0.05,	-2.0690480571143364
0.6012348483113703,	2.172500233667615,	5.090281579827449,	0.05,	-2.5633856122091894
0.7186263786409207,	2.347830606591008,	4.350434989151024,	0.05,	-3.1142041908380267
0.8430682340429446,	2.488837108040478,	3.608332474057203,	0.05,	-3.7177805656167227
0.9728533178853856,	2.595701676848821,	2.862597647068661,	0.05,	-4.369904823779814
1.106287103875523,	2.668675719802749,	2.1118412874562598,	0.05,	-5.06569438482537
1.2416910862701167,	2.708079647891871,	1.3546828968781988,	0.05,	-5.799409222804108
1.3774061119894927,	2.714300514387518,	0.5897923714403319,	0.05,	-6.56427362359855
1.5125985512816245,	2.703848785842634,	0.20896860117769478,	0.05,	-7.3571167832516355
1.6472465486377854,	2.69295994712322,	0.21770495684114266,	0.05,	-8.179108617267453
1.7813278960155097,	2.6816269475544834,	0.2265824845700859,	0.05,	-9.031437929049273
1.9148201750504696,	2.6698455806992,	0.23554396071932437,	0.05,	-9.915304772131414
2.0477009335773793,	2.657615170538193,	0.24451842100260635,	0.05,	-10.831910974110107
2.1799479018829153,	2.6449393661107234,	0.2534196085645135,	0.05,	-11.782448573202288
2.3115392524369076,	2.6318270110798467,	0.2621435040174802,	0.05,	-12.768085901806039
2.44245390887615,	2.61829312878485,	0.2705669819220713,	0.05,	-13.789951072534002
2.5726719067639934,	2.604359957756867,	0.278545185320036,	0.05,	-14.84911262343168
2.7021748119072453,	2.590058102865039,	0.2859112957422205,	0.05,	-15.946557152193087
2.8309461967968987,	2.5754276977930655,	0.2924748100530916,	0.05,	-17.08316380886775
2.9589721760206773,	2.56051958447557,	0.29802167239564525,	0.05,	-18.259675633186802
3.0862419984175853,	2.545396447938161,	0.3023151861351536,	0.05,	-19.476667857249012
3.2127486902039823,	2.5301338357279395,	0.30509816078345686,	0.05,	-20.734513471766718
3.3384897399687556,	2.5148209952954685,	0.306097165258441,	0.05,	-22.033346584266884
3.463467809830804,	2.4995613972409636,	0.30502781370673304,	0.05,	-23.37302434357929
3.587691453416648,	2.4844728717168834,	0.30160326957625827,	0.05,	-24.75308851768861
3.7111758139346542,	2.469687210360121,	0.2955442261038588,	0.05,	-26.172728108475813
3.833943272505055,	2.4553491714080207,	0.2865926431322485,	0.05,	-27.630744721762984
3.956024006617095,	2.4416146822408002,	0.27452446701504485,	0.05,	-29.125522618454408
4.077456421823882,	2.4286483041357427,	0.25916762934019566,	0.05,	-30.65500563917317
4.198287413524045,	2.4166198340032516,	0.24041774069782917,	0.05,	-32.21668320815581
4.318572419079445,	2.405700111107998,	0.218253988256496,	0.05,	-33.80758754477398
4.43837522660386,	2.3960561504883136,	0.19275323419524426,	0.05,	-35.42430392769221
4.557767513910958,	2.387845746141971,	0.16409894921017631,	0.05,	-37.06299531943649
4.676828109261315,	2.3812119070071422,	0.13258771864363972,	0.05,	-38.719442010691786
4.795641974884285,	2.376277312459395,	0.09862487221689697,	0.05,	-40.38909596568182
4.914298940109029,	2.373139304494883,	0.06271732544901987,	0.05,	-42.067148671021705
5.032892223280965,	2.3718656634387107,	0.02545540535957791,	0.05,	-43.74861022266481
5.151516801874194,	2.372491571864587,	-0.01250959171809285,	0.05,	-45.428396558148854
5.270267701168067,	2.3750179858774687,	-0.050493745763597886,	0.05,	-47.10142105282814
5.389238278814903,	2.379411552936716,	-0.08781158908822029,	0.05,	-48.76268632970698
5.50851858326964,	2.385606089094728,	-0.12380720703894177,	0.05,	-50.40737211360156
5.628193857999344,	2.3935054945940837,	-0.1578828351752648,	0.05,	-52.03091528998611
5.748343251292147,	2.402987865856074,	-0.18952284772305816,	0.05,	-53.62907896128001
5.869038775467537,	2.413910483507792,	-0.2183112796565112,	0.05,	-55.19800815500615
5.990344541010553,	2.4261153108603133,	-0.24394200049536963,	0.05,	-56.73427081951024
6.112316272659188,	2.439434632972709,	-0.2662214887459857,	0.05,	-58.234883733335444
6.235001097502167,	2.4536964968595694,	-0.28506494435987406,	0.05,	-59.697323854668696
6.35843758144409,	2.4687296788384567,	-0.300486802215012,	0.05,	-61.119526378844085
6.4826559803043455,	2.484367977205109,	-0.3125872988581513,	0.05,	-62.49987130622334
6.607678666140883,	2.5004537167307386,	-0.32153649219064384,	0.05,	-63.83716064520857
6.73352068625842,	2.5168404023507494,	-0.32755793375661924,	0.05,	-65.13058848223707
6.860190414959416,	2.5333945740199146,	-0.3309118113800924,	0.05,	-66.37970611648208
6.987690259829938,	2.5499968974104217,	-0.3318803522004554,	0.05,	-67.5843842592643
7.116017390272539,	2.566542608852027,	-0.33075462162305946,	0.05,	-68.74477404624473
7.245164461038376,	2.5829414153167423,	-0.32782398145887015,	0.05,	-69.86126829753545
7.375120310833474,	2.5991169959019556,	-0.32336715065904187,	0.05,	-70.93446415754103
7.505870618940709,	2.6150061621447023,	-0.3176469800345405,	0.05,	-71.96512792099888
7.637398510963122,	2.630557840448252,	-0.310905569947435,	0.05,	-72.95416261014847
7.769685107582046,	2.6457319323784882,	-0.3033619204819171,	0.05,	-73.90257862380794
7.902710012571736,	2.660498099793801,	-0.2952115308480163,	0.05,	-74.81146758579595
8.036451741742898,	2.6748345834232294,	-0.2866256711222537,	0.05,	-75.68197939666726
8.170888094059297,	2.688727046327993,	-0.2777526835132793,	0.05,	-76.51530236835227
8.305996468243718,	2.7021674836884313,	-0.26871944742301146,	0.05,	-77.31264625484842
8.441754130287963,	2.7151532408848933,	-0.259632580657323,	0.05,	-78.07522795358925
8.578138435448597,	2.727686103212689,	-0.2505809488000299,	0.05,	-78.80425961363308
8.71512700994712,	2.739771489970446,	-0.24163748622153314,	0.05,	-79.50093888905928
8.852697897955709,	2.7514177601717806,	-0.2328607922600856,	0.05,	-80.16644108130474
8.990829677933048,	2.7626355995467957,	-0.22429726005492867,	0.05,	-80.80191291912688
9.12950155225343,	2.7734374864076488,	-0.21598296474136802,	0.05,	-81.40846774423349
9.268693414582756,	2.783837246586541,	-0.2079449823032764,	0.05,	-81.98718189506337
9.408385898811925,	2.7938496845833884,	-0.20020267310932205,	0.05,	-82.539092100784
9.548560412140253,	2.803490266566554,	-0.19276918193861903,	0.05,	-83.06519371568805
9.689199154563445,	2.812774848463854,	-0.18565274813640897,	0.05,	-83.5664396459328
9.830285128623302,	2.82171948119716,	-0.17885697856629967,	0.05,	-84.04373984708107
9.97180214010535,	2.8303402296409494,	-0.17238228793598154,	0.05,	-84.49796127766508
10.11373479233458,	2.8386530445845795,	-0.16622618482989182,	0.05,	-84.92992821867175
10.25606847433652,	2.8466736400387935,	-0.1603844051946801,	0.05,	-85.34042287592665
10.398789345993318,	2.8544174331359797,	-0.15485056794275032,	0.05,	-85.73018620463465
10.541884319255965,	2.86189946525294,	-0.14961747451441632,	0.05,	-86.09991889422963
10.685341037692803,	2.869134368736742,	-0.144676824206611,	0.05,	-86.45028247153894
10.829147854398183,	2.8761363341076223,	-0.14001980638323808,	0.05,	-86.78190048198499
10.973293808861635,	2.882919089269036,	-0.13563732527341443,	0.05,	-87.0953597177032
11.117768604011472,	2.889495902996723,	-0.13151987137414167,	0.05,	-87.39121146868236
11.262562582313889,	2.8958795660483205,	-0.1276583260433739,	0.05,	-87.66997277303088
11.407666703042612,	2.902082414574441,	-0.12404330264303987,	0.05,	-87.93212765384153
11.553072519607271,	2.908116331293209,	-0.12066583051137059,	0.05,	-88.17812832664045
11.698772157641189,	2.9139927606783522,	-0.11751720987391856,	0.05,	-88.40839636837222
11.844758294237295,	2.9197227319221164,	-0.11458896959839038,	0.05,	-88.62332384034148
11.991021143820067,	2.9252569916554583,	-0.11312961418597389,	0.05,	-88.82327041985769
12.136678357281326,	2.913144269225169,	-0.4769294269410196,	0.05,	-89.00750918884125
12.27997021816549,	2.8658372176832803,	-1.2016139748305754,	0.05,	-89.17464804956484
12.419125756628528,	2.783110769260782,	-1.9217978877132236,	0.05,	-89.32389744642303
12.552363938922934,	2.6647636458880988,	-2.6379568004325193,	0.05,	-89.45500668268856
12.677895056060052,	2.5106223427423777,	-3.3506459816150613,	0.05,	-89.56818957431501
12.793922309749043,	2.3205450737798237,	-4.060499562949831,	0.05,	-89.66403954326248
12.898646632653293,	2.094486458084989,	-4.766991632867246,	0.05,	-89.74343576279428
12.991147509945355,	1.85001754584126,	-5.110618942753535,	0.05,	-89.80802338624554
