85
9.25925925925926E-4,	0.037037037037037035,	0.7407407407407407,	0.05,	0.0
0.004688132581661406,	0.07524413311470958,	0.7641419215534508,	0.05,	-0.0031326843599856708
0.013152958766519377,	0.16929652369715942,	1.8810478116489966,	0.05,	-0.010173792510117288
0.02820106411330255,	0.30096210693566344,	2.6333116647700803,	0.05,	-0.02266590894215303
0.051712512557460996,	0.4702289688831689,	3.385337238950109,	0.05,	-0.04211972206437727
0.08556639226423479,	0.6770775941354759,	4.136972505046139,	0.05,	-0.06999367445723573
0.13070011242256388,	0.9026744031665819,	4.51193618062212,	0.05,	-0.10690267758388039
0.187109568153958,	1.128189114627882,	4.510294229226002,	0.05,	-0.1526269398851664
0.2547896253891274,	1.3536011447033882,	4.508240601510125,	0.05,	-0.20689156169484485
0.33373411910513456,	1.5788898743201425,	4.505774592335086,	0.05,	-0.2693664401325711
0.42393585141701834,	1.8040346462376755,	4.50289543835066,	0.05,	-0.33966616609687533
0.5253865896237385,	2.0290147641344025,	4.49960235793454,	0.05,	-0.41734991869670907
0.6380770643108802,	2.2538094937428332,	4.495894592168614,	0.05,	-0.5019213627584462
0.7619969676204882,	2.47839806619216,	4.491771448986537,	0.05,	-0.5928285551050543
0.8971349517860483,	2.7027596833112026,	4.487232342380851,	0.05,	-0.6894638650810679
1.04347862802598,	2.9268735247986344,	4.482276829748635,	0.05,	-0.791163914307885
1.2010145658739493,	3.150718756959384,	4.476904643214992,	0.05,	-0.8972095398753366
1.3697282930039811,	3.374274542600637,	4.471115712825062,	0.05,	-1.0068257841248485
1.5486676698861221,	3.5787875376428224,	4.090259900843707,	0.05,	-1.1186089438971416
1.735945304862617,	3.7455526995298976,	3.3353032377415026,	0.05,	-1.2306558903193798
1.9296769501545006,	3.8746329058376716,	2.581604126155481,	0.05,	-1.3412318382948945
2.1279818891745,	3.966098780399986,	1.8293174912462895,	0.05,	-1.4487910926725889
2.3289832274909434,	4.020026766328875,	1.0785597185777718,	0.05,	-1.5519926338597057
2.530808087071148,	4.03649719160409,	0.32940850550430056,	0.05,	-1.6497105226946145
2.732521303691152,	4.034264332400082,	-0.04465718408015462,	0.05,	-1.7414500609044774
2.9341228668878956,	4.03203126393487,	-0.044661369304233034,	0.05,	-1.8272106979228901
3.135612771010161,	4.029798082445308,	-0.04466362979124838,	0.05,	-1.9069921408535588
3.3369910143815984,	4.027564867428748,	-0.04466430033119195,	0.05,	-1.980794309649318
3.538257598521869,	4.025331682805414,	-0.044663692466677674,	0.05,	-2.0486172954052244
3.739412527426084,	4.023098578084291,	-0.04466209442247404,	0.05,	-2.110461321773127
3.940455806902705,	4.020865589532428,	-0.04465977103725649,	0.05,	-2.1663267095042262
4.141387443969821,	4.018632741342321,	-0.04465696380213657,	0.05,	-2.2162138441221977
